368	Pan's Labyrinth	In the falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.	1	8.2	19 January 2007 (USA)	1h 58min	10	1	2	http://www.imdb.com/title/tt0457430/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_130	519272	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 519272}, "aged_under_18": {"rating": 8.5, "total_votes": 866}, "aged_over_45": {"rating": 8.0, "total_votes": 36817}, "aged_18_29": {"rating": 8.3, "total_votes": 175617}, "aged_30_44": {"rating": 8.2, "total_votes": 204315}}, "votes_per_ratings": {"6": 29873, "3": 3601, "1": 6811, "9": 133459, "7": 76342, "2": 2506, "4": 5931, "5": 12131, "10": 111294, "8": 137324}, "rating_page_link": "http://www.imdb.com/title/tt0457430/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.3, "total_votes": 91704}, "aged_under_18": {"rating": 8.2, "total_votes": 198}, "aged_over_45": {"rating": 7.8, "total_votes": 6365}, "aged_18_29": {"rating": 8.3, "total_votes": 45618}, "aged_30_44": {"rating": 8.3, "total_votes": 35492}}, "total_votes": 519272, "males": {"all_votes": {"rating": 8.2, "total_votes": 338359}, "aged_under_18": {"rating": 8.5, "total_votes": 656}, "aged_over_45": {"rating": 8.1, "total_votes": 29895}, "aged_18_29": {"rating": 8.3, "total_votes": 128432}, "aged_30_44": {"rating": 8.2, "total_votes": 166650}}}	{Spanish}	2017/12/21	2017/12/21
369	Incendies	Twins journey to the Middle East to discover their family history, and fulfill their mother's last wishes.	1	8.2	21 July 2011 (South Korea)	2h 11min	10	1	2	http://www.imdb.com/title/tt1255953/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_132	101375	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 101375}, "aged_under_18": {"rating": 8.4, "total_votes": 198}, "aged_over_45": {"rating": 8.0, "total_votes": 9430}, "aged_18_29": {"rating": 8.4, "total_votes": 34794}, "aged_30_44": {"rating": 8.2, "total_votes": 38649}}, "votes_per_ratings": {"6": 4047, "3": 614, "1": 1350, "9": 30006, "7": 12726, "2": 559, "4": 862, "5": 1770, "10": 19414, "8": 30027}, "rating_page_link": "http://www.imdb.com/title/tt1255953/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.4, "total_votes": 15972}, "aged_under_18": {"rating": 7.5, "total_votes": 49}, "aged_over_45": {"rating": 7.8, "total_votes": 1630}, "aged_18_29": {"rating": 8.5, "total_votes": 7051}, "aged_30_44": {"rating": 8.3, "total_votes": 6463}}, "total_votes": 101375, "males": {"all_votes": {"rating": 8.2, "total_votes": 69568}, "aged_under_18": {"rating": 8.5, "total_votes": 147}, "aged_over_45": {"rating": 8.0, "total_votes": 7639}, "aged_18_29": {"rating": 8.3, "total_votes": 27410}, "aged_30_44": {"rating": 8.1, "total_votes": 31664}}}	{French,Arabic,English}	2017/12/21	2017/12/21
370	Judgment at Nuremberg	In 1948, an American court in occupied Germany tries four Nazi judges for war crimes.	1	8.3	18 December 1961 (Sweden)	3h 6min	\N	1	2	http://www.imdb.com/title/tt0055031/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_134	51745	{"all_genders": {"all_votes": {"rating": 8.3, "total_votes": 51745}, "aged_under_18": {"rating": 8.0, "total_votes": 70}, "aged_over_45": {"rating": 8.3, "total_votes": 11341}, "aged_18_29": {"rating": 8.4, "total_votes": 12084}, "aged_30_44": {"rating": 8.2, "total_votes": 18434}}, "votes_per_ratings": {"6": 2355, "3": 309, "1": 1385, "9": 13457, "7": 6946, "2": 259, "4": 453, "5": 1086, "10": 10391, "8": 15104}, "rating_page_link": "http://www.imdb.com/title/tt0055031/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.3, "total_votes": 5821}, "aged_under_18": {"rating": 8.3, "total_votes": 13}, "aged_over_45": {"rating": 8.6, "total_votes": 1815}, "aged_18_29": {"rating": 8.4, "total_votes": 1723}, "aged_30_44": {"rating": 8.2, "total_votes": 2063}}, "total_votes": 51745, "males": {"all_votes": {"rating": 8.3, "total_votes": 36909}, "aged_under_18": {"rating": 8.0, "total_votes": 57}, "aged_over_45": {"rating": 8.2, "total_votes": 9391}, "aged_18_29": {"rating": 8.4, "total_votes": 10265}, "aged_30_44": {"rating": 8.2, "total_votes": 16201}}}	{English,German}	2017/12/21	2017/12/21
371	The Secret in Their Eyes	A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.	1	8.2	21 May 2010 (USA)	2h 9min	10	1	2	http://www.imdb.com/title/tt1305806/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_136	152417	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 152417}, "aged_under_18": {"rating": 8.3, "total_votes": 164}, "aged_over_45": {"rating": 8.1, "total_votes": 13457}, "aged_18_29": {"rating": 8.3, "total_votes": 48633}, "aged_30_44": {"rating": 8.2, "total_votes": 63670}}, "votes_per_ratings": {"6": 6847, "3": 584, "1": 1349, "9": 42587, "7": 21444, "2": 459, "4": 1033, "5": 2566, "10": 29419, "8": 46129}, "rating_page_link": "http://www.imdb.com/title/tt1305806/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.2, "total_votes": 23973}, "aged_under_18": {"rating": 8.1, "total_votes": 30}, "aged_over_45": {"rating": 8.3, "total_votes": 2177}, "aged_18_29": {"rating": 8.3, "total_votes": 10223}, "aged_30_44": {"rating": 8.2, "total_votes": 10422}}, "total_votes": 152417, "males": {"all_votes": {"rating": 8.2, "total_votes": 105477}, "aged_under_18": {"rating": 8.3, "total_votes": 133}, "aged_over_45": {"rating": 8.1, "total_votes": 11067}, "aged_18_29": {"rating": 8.3, "total_votes": 37977}, "aged_30_44": {"rating": 8.2, "total_votes": 52441}}}	{Spanish}	2017/12/21	2017/12/21
372	Inside Out	After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.	1	8.2	19 June 2015 (USA)	1h 35min	8	1	2	http://www.imdb.com/title/tt2096673/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_138	451446	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 451446}, "aged_under_18": {"rating": 8.3, "total_votes": 3136}, "aged_over_45": {"rating": 7.9, "total_votes": 19920}, "aged_18_29": {"rating": 8.3, "total_votes": 174460}, "aged_30_44": {"rating": 8.1, "total_votes": 115198}}, "votes_per_ratings": {"6": 25858, "3": 2012, "1": 3591, "9": 117981, "7": 71260, "2": 1213, "4": 3601, "5": 9139, "10": 90580, "8": 126211}, "rating_page_link": "http://www.imdb.com/title/tt2096673/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.2, "total_votes": 82742}, "aged_under_18": {"rating": 8.3, "total_votes": 944}, "aged_over_45": {"rating": 7.9, "total_votes": 3633}, "aged_18_29": {"rating": 8.3, "total_votes": 48250}, "aged_30_44": {"rating": 8.1, "total_votes": 21930}}, "total_votes": 451446, "males": {"all_votes": {"rating": 8.2, "total_votes": 254774}, "aged_under_18": {"rating": 8.3, "total_votes": 2171}, "aged_over_45": {"rating": 7.9, "total_votes": 15883}, "aged_18_29": {"rating": 8.3, "total_votes": 124415}, "aged_30_44": {"rating": 8.1, "total_votes": 91442}}}	{English}	2017/12/21	2017/12/21
373	The Bridge on the River Kwai	After settling his differences with a Japanese PoW camp commander, a British colonel co-operates to oversee his men's construction of a railway bridge for their captors - while oblivious to a plan by the Allies to destroy it.	1	8.2	14 December 1957 (USA)	2h 41min	8	1	2	http://www.imdb.com/title/tt0050212/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_140	166629	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 166629}, "aged_under_18": {"rating": 8.3, "total_votes": 219}, "aged_over_45": {"rating": 8.4, "total_votes": 33199}, "aged_18_29": {"rating": 8.2, "total_votes": 31413}, "aged_30_44": {"rating": 8.1, "total_votes": 64261}}, "votes_per_ratings": {"6": 8507, "3": 690, "1": 1700, "9": 41772, "7": 27223, "2": 538, "4": 1191, "5": 3081, "10": 29428, "8": 52499}, "rating_page_link": "http://www.imdb.com/title/tt0050212/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.0, "total_votes": 12509}, "aged_under_18": {"rating": 7.4, "total_votes": 13}, "aged_over_45": {"rating": 8.5, "total_votes": 4160}, "aged_18_29": {"rating": 7.8, "total_votes": 2727}, "aged_30_44": {"rating": 7.9, "total_votes": 5138}}, "total_votes": 166629, "males": {"all_votes": {"rating": 8.2, "total_votes": 119549}, "aged_under_18": {"rating": 8.4, "total_votes": 206}, "aged_over_45": {"rating": 8.4, "total_votes": 28608}, "aged_18_29": {"rating": 8.2, "total_votes": 28445}, "aged_30_44": {"rating": 8.1, "total_votes": 58487}}}	{English,Japanese,Thai}	2017/12/21	2017/12/21
374	Room	A young boy is raised within the confines of a small shed.	1	8.2	22 January 2016 (USA)	1h 58min	10	1	2	http://www.imdb.com/title/tt3170832/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_142	251228	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 251228}, "aged_under_18": {"rating": 8.5, "total_votes": 1217}, "aged_over_45": {"rating": 8.0, "total_votes": 13800}, "aged_18_29": {"rating": 8.3, "total_votes": 96495}, "aged_30_44": {"rating": 8.0, "total_votes": 67058}}, "votes_per_ratings": {"6": 11075, "3": 730, "1": 1207, "9": 69104, "7": 39006, "2": 489, "4": 1318, "5": 3430, "10": 40838, "8": 84031}, "rating_page_link": "http://www.imdb.com/title/tt3170832/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.4, "total_votes": 50188}, "aged_under_18": {"rating": 8.7, "total_votes": 407}, "aged_over_45": {"rating": 8.2, "total_votes": 2974}, "aged_18_29": {"rating": 8.5, "total_votes": 28037}, "aged_30_44": {"rating": 8.2, "total_votes": 14031}}, "total_votes": 251228, "males": {"all_votes": {"rating": 8.1, "total_votes": 141698}, "aged_under_18": {"rating": 8.5, "total_votes": 799}, "aged_over_45": {"rating": 7.9, "total_votes": 10588}, "aged_18_29": {"rating": 8.3, "total_votes": 67509}, "aged_30_44": {"rating": 8.0, "total_votes": 52030}}}	{English}	2017/12/21	2017/12/21
375	Mr. Smith Goes to Washington	A naive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down.	1	8.2	19 October 1939 (USA)	2h 9min	\N	1	2	http://www.imdb.com/title/tt0031679/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_144	85922	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 85922}, "aged_under_18": {"rating": 8.3, "total_votes": 128}, "aged_over_45": {"rating": 8.4, "total_votes": 16751}, "aged_18_29": {"rating": 8.2, "total_votes": 19562}, "aged_30_44": {"rating": 8.1, "total_votes": 30965}}, "votes_per_ratings": {"6": 4686, "3": 607, "1": 1765, "9": 20998, "7": 12739, "2": 432, "4": 924, "5": 2068, "10": 18783, "8": 22920}, "rating_page_link": "http://www.imdb.com/title/tt0031679/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.3, "total_votes": 11435}, "aged_under_18": {"rating": 8.2, "total_votes": 14}, "aged_over_45": {"rating": 8.6, "total_votes": 2988}, "aged_18_29": {"rating": 8.1, "total_votes": 3453}, "aged_30_44": {"rating": 8.2, "total_votes": 4580}}, "total_votes": 85922, "males": {"all_votes": {"rating": 8.2, "total_votes": 57182}, "aged_under_18": {"rating": 8.3, "total_votes": 114}, "aged_over_45": {"rating": 8.3, "total_votes": 13543}, "aged_18_29": {"rating": 8.3, "total_votes": 15953}, "aged_30_44": {"rating": 8.1, "total_votes": 26056}}}	{English}	2017/12/21	2017/12/21
376	Casino	A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive, compete against each other over a gambling empire, and over a fast living and fast loving socialite.	1	8.2	22 November 1995 (USA)	2h 58min	10	1	2	http://www.imdb.com/title/tt0112641/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_146	372987	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 372987}, "aged_under_18": {"rating": 8.5, "total_votes": 449}, "aged_over_45": {"rating": 7.8, "total_votes": 36019}, "aged_18_29": {"rating": 8.3, "total_votes": 97845}, "aged_30_44": {"rating": 8.2, "total_votes": 155865}}, "votes_per_ratings": {"6": 17590, "3": 1455, "1": 2644, "9": 94695, "7": 58160, "2": 966, "4": 2471, "5": 6336, "10": 65333, "8": 123337}, "rating_page_link": "http://www.imdb.com/title/tt0112641/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 7.8, "total_votes": 27476}, "aged_under_18": {"rating": 8.5, "total_votes": 35}, "aged_over_45": {"rating": 7.3, "total_votes": 4671}, "aged_18_29": {"rating": 8.1, "total_votes": 8086}, "aged_30_44": {"rating": 7.8, "total_votes": 13446}}, "total_votes": 372987, "males": {"all_votes": {"rating": 8.2, "total_votes": 272934}, "aged_under_18": {"rating": 8.5, "total_votes": 410}, "aged_over_45": {"rating": 7.8, "total_votes": 30835}, "aged_18_29": {"rating": 8.3, "total_votes": 89002}, "aged_30_44": {"rating": 8.2, "total_votes": 140834}}}	{English}	2017/12/21	2017/12/21
377	Dunkirk	Allied soldiers from Belgium, the British Empire and France are surrounded by the German Army, and evacuated during a fierce battle in World War II.	1	8.2	21 July 2017 (USA)	1h 46min	9	1	2	http://www.imdb.com/title/tt5013056/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_148	275900	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 275900}, "aged_under_18": {"rating": 8.7, "total_votes": 2338}, "aged_over_45": {"rating": 7.9, "total_votes": 14798}, "aged_18_29": {"rating": 8.3, "total_votes": 102258}, "aged_30_44": {"rating": 8.0, "total_votes": 66408}}, "votes_per_ratings": {"6": 15853, "3": 1885, "1": 4026, "9": 72251, "7": 39669, "2": 1368, "4": 2930, "5": 6336, "10": 60773, "8": 70809}, "rating_page_link": "http://www.imdb.com/title/tt5013056/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.3, "total_votes": 27876}, "aged_under_18": {"rating": 8.8, "total_votes": 445}, "aged_over_45": {"rating": 8.1, "total_votes": 1825}, "aged_18_29": {"rating": 8.3, "total_votes": 15544}, "aged_30_44": {"rating": 8.2, "total_votes": 7058}}, "total_votes": 275900, "males": {"all_votes": {"rating": 8.2, "total_votes": 176368}, "aged_under_18": {"rating": 8.7, "total_votes": 1878}, "aged_over_45": {"rating": 7.9, "total_votes": 12675}, "aged_18_29": {"rating": 8.3, "total_votes": 85711}, "aged_30_44": {"rating": 8.0, "total_votes": 58354}}}	{English,French,German}	2017/12/21	2017/12/21
378	V for Vendetta	In a future British tyranny, a shadowy freedom fighter, known only by the alias of V", plots to overthrow it with the help of a young woman."	1	8.2	17 March 2006 (USA)	2h 12min	10	1	2	http://www.imdb.com/title/tt0434409/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_150	878167	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 878167}, "aged_under_18": {"rating": 8.4, "total_votes": 1797}, "aged_over_45": {"rating": 7.7, "total_votes": 50899}, "aged_18_29": {"rating": 8.4, "total_votes": 329948}, "aged_30_44": {"rating": 8.1, "total_votes": 306570}}, "votes_per_ratings": {"6": 48741, "3": 5390, "1": 9299, "9": 221137, "7": 126132, "2": 3903, "4": 8926, "5": 19525, "10": 205085, "8": 230029}, "rating_page_link": "http://www.imdb.com/title/tt0434409/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.2, "total_votes": 124195}, "aged_under_18": {"rating": 8.4, "total_votes": 358}, "aged_over_45": {"rating": 7.4, "total_votes": 7273}, "aged_18_29": {"rating": 8.4, "total_votes": 67087}, "aged_30_44": {"rating": 8.0, "total_votes": 43400}}, "total_votes": 878167, "males": {"all_votes": {"rating": 8.2, "total_votes": 592353}, "aged_under_18": {"rating": 8.4, "total_votes": 1422}, "aged_over_45": {"rating": 7.7, "total_votes": 42861}, "aged_18_29": {"rating": 8.4, "total_votes": 260029}, "aged_30_44": {"rating": 8.1, "total_votes": 259939}}}	{English}	2017/12/21	2017/12/21
379	Wild Strawberries	After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.	1	8.2	22 June 1959 (USA)	1h 31min	\N	1	2	http://www.imdb.com/title/tt0050986/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_152	71502	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 71502}, "aged_under_18": {"rating": 8.0, "total_votes": 109}, "aged_over_45": {"rating": 8.2, "total_votes": 8883}, "aged_18_29": {"rating": 8.3, "total_votes": 21924}, "aged_30_44": {"rating": 8.1, "total_votes": 27007}}, "votes_per_ratings": {"6": 4088, "3": 558, "1": 1779, "9": 16427, "7": 9733, "2": 549, "4": 842, "5": 1894, "10": 17187, "8": 18445}, "rating_page_link": "http://www.imdb.com/title/tt0050986/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.2, "total_votes": 9255}, "aged_under_18": {"rating": 7.2, "total_votes": 12}, "aged_over_45": {"rating": 8.1, "total_votes": 1299}, "aged_18_29": {"rating": 8.2, "total_votes": 4032}, "aged_30_44": {"rating": 8.1, "total_votes": 3630}}, "total_votes": 71502, "males": {"all_votes": {"rating": 8.2, "total_votes": 49600}, "aged_under_18": {"rating": 8.0, "total_votes": 97}, "aged_over_45": {"rating": 8.2, "total_votes": 7452}, "aged_18_29": {"rating": 8.3, "total_votes": 17710}, "aged_30_44": {"rating": 8.1, "total_votes": 23117}}}	{Swedish,Latin}	2017/12/21	2017/12/21
380	Warrior	The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.	1	8.2	9 September 2011 (USA)	2h 20min	9	1	2	http://www.imdb.com/title/tt1291584/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_154	369860	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 369860}, "aged_under_18": {"rating": 8.5, "total_votes": 595}, "aged_over_45": {"rating": 7.7, "total_votes": 15943}, "aged_18_29": {"rating": 8.4, "total_votes": 153156}, "aged_30_44": {"rating": 8.0, "total_votes": 122649}}, "votes_per_ratings": {"6": 17195, "3": 1236, "1": 2532, "9": 98971, "7": 54606, "2": 1071, "4": 2407, "5": 5881, "10": 76181, "8": 109780}, "rating_page_link": "http://www.imdb.com/title/tt1291584/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.2, "total_votes": 31737}, "aged_under_18": {"rating": 8.7, "total_votes": 77}, "aged_over_45": {"rating": 7.5, "total_votes": 2067}, "aged_18_29": {"rating": 8.4, "total_votes": 16024}, "aged_30_44": {"rating": 8.1, "total_votes": 11503}}, "total_votes": 369860, "males": {"all_votes": {"rating": 8.2, "total_votes": 275932}, "aged_under_18": {"rating": 8.4, "total_votes": 513}, "aged_over_45": {"rating": 7.7, "total_votes": 13612}, "aged_18_29": {"rating": 8.4, "total_votes": 135897}, "aged_30_44": {"rating": 8.0, "total_votes": 109590}}}	{English,Spanish}	2017/12/21	2017/12/21
